Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
CI2YE9,1,2,7.0,1.648933815585607,1.0
CI2Z8J,2,0,2.5,,0.0
CI35NK,1,2,7.0,2.0183269954620426,1.0
CI35XW,2,7,4.0,1.4265390035918375,1.0
CI39XL,2,3,3.5,-0.2691702808673308,0.4158
CI3AF9,2,7,1.0,-1.3315948869841592,0.2132
CI3E1K,2,7,3.0,0.4699396974123929,0.7292
CI3F1Z,2,8,4.0,1.9145648464762437,1.0
CI3K7B,1,2,5.0,3.0184890348386744,1.0
CI3LN8,1,6,4.0,0.6172559358506726,0.8378
CI3OA0,2,2,6.0,0.9821591226678524,1.0
CI3VR1,1,2,7.0,2.0183269954620426,1.0
CI3WQ4,1,0,3.0,,0.0
CI40BG,1,7,0.0,-2.2078606098047735,0.0328
CI40FJ,1,7,5.0,1.3841567059466013,1.0
CI42XG,1,3,3.0,-0.8945826973761394,0.3386
CI45OC,1,7,5.0,1.3815225931745163,1.0
CI46SD,1,7,0.0,-2.2636720521473412,0.0368
CI4A6R,1,8,3.0,0.3548297524368113,0.868
CI4CM8,2,7,3.0,0.4699396974123929,0.7292
CI4H5X,1,2,6.0,,0.0
CI4JW0,1,0,3.0,,0.0
CI51MD,1,2,7.0,1.9823211620444843,1.0
CI58CZ,1,6,4.0,1.3887267902805889,0.9616
CI59NO,2,2,6.0,1.277298080837799,1.0
CI5BK2,1,3,4.0,,0.0
CI5G9H,1,7,4.0,1.520754053046929,1.0
CI5M9T,1,7,2.0,-1.0142771636672199,0.4326
CI5ST3,1,7,4.0,1.1249528007014657,1.0
CI5TH3,1,7,3.0,-0.5058907320324469,0.464
CI5TM8,1,8,3.0,0.3548297524368113,0.868
CI5X2G,1,2,6.0,2.5206485818067255,1.0
CI67WH,1,7,2.0,-0.3312537631602874,0.4794
CI68PW,2,3,3.0,-1.0110851696641854,0.2518
CI68XT,1,6,4.0,1.841630193107093,1.0
CI69AO,2,2,6.0,0.9821591226678524,1.0
CI69YO,1,2,6.0,0.4014675976820944,0.5638
CI6G1H,1,0,2.0,,0.0
CI6H0F,1,7,2.0,-1.1452529211278295,0.4326
CI6U4X,1,7,4.0,1.924983807529696,1.0
CI6VW5,1,7,4.0,1.520754053046929,1.0
CI6W7O,2,7,1.0,-1.3315948869841592,0.2132
CI6W9O,2,8,4.5,0.3871874054061247,0.6412
CI78TG,1,2,7.0,3.7618147229547754,1.0
CI7BH0,2,7,3.0,0.4699396974123929,0.7292
CI7C9X,2,6,3.5,1.0927595793928717,0.8414
CI7HF0,2,2,6.0,0.9821591226678524,1.0
CI7HO1,1,2,6.0,0.4014675976820944,0.5638
CI7MJ6,1,3,3.0,-0.8945826973761394,0.3386
CI7T0B,1,0,2.0,,0.0
CI7X5O,1,7,4.0,1.520754053046929,1.0
CI84SJ,1,7,4.0,1.1249528007014657,1.0
CI8MW4,1,7,0.0,-2.2078606098047735,0.0328
CI8RQ9,1,2,7.0,6.983131358927643,1.0
CI8UN0,1,7,2.0,-0.9997287962492104,0.4394
CI8W7P,1,7,0.0,-2.2636720521473412,0.0368
CI90DE,1,8,3.0,0.3548297524368113,0.868
CI92PK,1,2,7.0,2.0183269954620426,1.0
CI93AE,1,2,5.0,0.31538442975009784,0.491
CI95LP,1,6,4.0,1.3887267902805889,0.9616
CI9AG7,1,0,3.0,,0.0
CI9L2T,1,3,3.0,-0.8945826973761394,0.3386
CI9SU3,1,7,4.0,1.1295267496600256,1.0
CI9T5J,1,7,4.0,1.924983807529696,1.0
CI9X6E,1,7,2.0,-1.1295267496600256,0.4394
CI9YO4,1,7,2.0,-1.0142771636672199,0.4326
CIA2K6,1,2,5.0,3.0184890348386744,1.0
CIA65G,1,8,5.0,1.844932485038597,1.0
CIA81W,1,7,2.0,-0.9960828120098713,0.4414
CIA9X7,1,2,7.0,1.9823211620444843,1.0
CIAL53,1,0,2.0,,0.0
CIB52K,1,2,7.0,2.0183269954620426,1.0
CIBE51,1,6,5.0,1.652501668143813,0.9618
CIBU26,1,3,3.0,-0.782280068689655,0.4158
CIC9T4,2,7,4.0,1.4093205387867351,1.0
CICS75,1,7,3.0,-0.3786258714864339,0.5202
CID08M,1,7,4.0,1.1249528007014657,1.0
CID5Y8,1,8,4.0,-0.1763209483454253,0.6208
CID78A,1,7,0.0,-2.2078606098047735,0.0328
CIDX93,2,2,6.0,0.9821591226678524,1.0
CIE52Q,1,2,6.0,2.3157085085033615,1.0
CIEX15,1,7,2.0,-0.9960828120098713,0.4414
CIF0U5,2,0,2.5,,0.0
CIF4D2,1,2,7.0,2.0183269954620426,1.0
CIF52E,1,6,4.0,,0.0
CIF59V,2,7,4.0,1.4093205387867351,1.0
CIF90R,1,3,4.0,-1.0755097554400077,0.3988
CIFT98,1,7,2.0,-0.9997287962492104,0.4394
CIG4H0,1,7,4.0,1.5328682250498034,1.0
CIGA28,1,8,4.0,0.7025894816973867,1.0
CIGO65,1,7,0.0,-2.2078606098047735,0.0328
CIH02Q,1,2,7.0,1.648933815585607,1.0
CIH0S5,1,2,7.0,6.983131358927643,1.0
CIH3E5,1,6,4.0,1.3887267902805889,0.9616
CIH3K9,2,7,1.0,-1.3315948869841592,0.2132
CIHV78,1,0,4.0,,0.0
CIJ0A1,1,2,6.0,,0.0
CIJ28H,2,3,3.5,-0.2691702808673308,0.4158
CIJ6V1,1,8,5.0,1.844932485038597,1.0
CIK17O,1,7,3.0,-0.3786258714864339,0.5202
CIK9D5,1,7,4.0,1.520754053046929,1.0
CIKA23,1,7,4.0,1.924983807529696,1.0
CIL20A,2,7,1.0,-1.2582741444786232,0.2568
CIL96B,1,2,6.0,,0.0
CILD16,1,6,4.0,0.6172559358506726,0.8378
CILQ58,1,2,6.0,0.3918760975353524,0.5612
CIM16Z,1,7,3.0,-0.5193503351709727,0.459
CIM94L,1,2,6.0,2.483537163571127,1.0
CIMC29,2,0,2.5,,0.0
CIMF59,2,3,3.5,-0.2691702808673308,0.4158
CIMT25,1,8,5.0,1.844932485038597,1.0
CIN73F,1,7,3.0,-0.38229611771471966,0.5258
CINE03,1,2,6.0,0.9629626236810896,1.0
CIO0X8,2,7,4.0,1.4093205387867351,1.0
CIO36K,2,7,4.5,0.9367273946744817,0.7378
CIOV02,1,7,0.0,-2.2078606098047735,0.0328
CIP61J,1,6,4.0,1.3887267902805889,0.9616
CIP61L,1,2,7.0,2.0183269954620426,1.0
CIP6Q2,1,0,3.0,,0.0
CIP7S4,2,7,1.0,-1.3315948869841592,0.2132
CIPU75,1,2,7.0,6.983131358927643,1.0
CIPX17,1,3,3.0,-1.210953158887042,0.3394
CIPX97,2,8,4.0,1.9145648464762437,1.0
CIQ0N7,1,7,2.0,-0.29926708707189487,0.5114
CIQ0T7,1,7,4.0,1.924983807529696,1.0
CIQ3W5,1,7,4.0,,0.0
CIQ5T2,1,2,7.0,1.9823211620444843,1.0
CIQP20,1,6,4.0,0.6172559358506726,0.8378
CIR0N7,1,7,1.0,-2.555121215115803,0.0
CIS16K,1,2,7.0,2.0183269954620426,1.0
CIS4X5,2,0,2.5,,0.0
CIS63B,1,7,2.0,-1.2479035966544847,0.1808
CIS68P,2,2,6.0,3.9251645052814124,1.0
CIT1W5,1,8,4.0,-0.1654657574997667,0.6266
CIT2O4,1,3,3.0,-1.39512578557354,0.3394
CIT38E,1,7,4.0,1.2121078556344087,1.0
CIU0N5,1,2,6.0,0.36285633358119973,0.543
CIU1F4,1,7,2.0,-1.1295267496600256,0.4394
CIU6F7,1,7,5.0,1.3815225931745163,1.0
CIU72D,1,7,2.0,-0.5295400835902746,0.4322
CIU8W3,2,6,4.5,1.6447882889095924,0.951
CIU95G,1,2,7.0,2.0183269954620426,1.0
CIU9A7,1,7,2.0,-0.9960828120098713,0.4414
CIUJ83,1,0,3.0,,0.0
CIV0X1,2,2,6.0,3.9251645052814124,1.0
CIV48S,1,8,3.0,0.3548297524368113,0.868
CIV4Y0,1,3,3.0,-0.8945826973761394,0.3386
CIV97A,1,7,4.0,1.1295267496600256,1.0
CIVP30,1,2,6.0,0.35920688403979606,0.5516
CIVR98,1,7,3.0,,0.0
CIW40L,2,7,4.0,1.4265390035918375,1.0
CIW4N3,1,7,2.0,-1.0142771636672199,0.4326
CIW74O,1,2,5.0,0.6523926993808817,0.7584
CIW85X,1,7,1.0,,0.0
CIW9L5,1,0,3.0,,0.0
CIX07W,1,2,5.0,3.0184890348386744,1.0
CIX09R,2,6,3.5,1.0927595793928717,0.8414
CIX4M7,1,8,4.0,0.7025894816973867,1.0
CIX50Z,2,7,3.0,0.4699396974123929,0.7292
CIX53V,1,3,4.0,-1.068599226305611,0.4028
CIXB62,2,2,6.0,0.9821591226678524,1.0
CIY3T5,1,7,4.0,1.520754053046929,1.0
CIY64N,2,7,1.0,-1.3315948869841592,0.2132
CIY82C,1,0,2.0,,0.0
CIYD68,1,7,4.0,1.5328682250498034,1.0
CIYM29,1,2,7.0,2.0183269954620426,1.0
CIYV49,3,7,1.3333333333333333,-1.4924751896497157,0.0382
CIYW63,1,8,4.0,0.7025894816973867,1.0
CIZ09S,2,6,3.5,1.0927595793928717,0.8414
CIZ49M,1,2,7.0,6.983131358927643,1.0
CIZ89U,1,7,2.0,-1.1295267496600256,0.4394
CJ03SP,1,3,4.0,,0.0
CJ03UP,1,7,4.0,1.1295267496600256,1.0
CJ06HG,1,7,1.0,,0.0
CJ09AO,1,2,7.0,1.648933815585607,1.0
CJ0F4M,1,2,7.0,2.0183269954620426,1.0
CJ12AH,1,0,3.0,,0.0
CJ12MO,1,7,4.0,1.606358629670795,1.0
CJ16TV,1,6,4.0,1.841630193107093,1.0
CJ16VT,2,2,6.0,3.9251645052814124,1.0
CJ17AM,1,8,3.0,0.1591853216504413,0.7482
CJ17UR,1,7,1.0,-2.555121215115803,0.0
CJ19HI,2,3,3.5,-0.2691702808673308,0.4158
CJ1B8S,1,7,2.0,-0.3312537631602874,0.4794
CJ1BF3,1,7,4.0,1.1295267496600256,1.0
CJ1LW6,1,7,2.0,-0.9960828120098713,0.4414
CJ26IQ,1,2,6.0,,0.0
CJ26YR,1,0,4.0,,0.0
CJ2E9Q,1,2,5.0,0.6523926993808817,0.7584
CJ2GM1,1,6,5.0,1.652501668143813,0.9618
CJ2LR9,1,2,6.0,0.0,1.0
CJ2PE8,2,7,4.0,1.4265390035918375,1.0
CJ2T9E,1,8,3.0,0.3548297524368113,0.868
CJ2T9L,1,7,2.0,-1.0142771636672199,0.4326
CJ2UY6,1,7,2.0,-0.29926708707189487,0.5114
CJ31MT,1,3,3.0,-0.691156774788627,0.3394
CJ3EO0,1,2,5.0,0.31538442975009784,0.491
CJ3I6U,1,7,4.0,1.9688729820118016,1.0
CJ3LP5,1,7,2.0,-1.3440065530626952,0.2938
CJ3O2R,1,0,3.0,,0.0
CJ3Q2G,2,2,6.5,0.6539655153626346,0.5612
CJ3T2Q,2,6,3.5,1.0927595793928717,0.8414
CJ3VT4,1,7,4.0,1.5328682250498034,1.0
CJ3X1P,1,2,5.0,3.0184890348386744,1.0
CJ41WG,1,7,2.0,-1.57687376806785,0.1484
CJ46RD,1,7,3.0,-0.3671943412579966,0.5408
CJ47MX,1,8,3.0,0.1591853216504413,0.7482
CJ47ZT,1,3,3.0,-0.691156774788627,0.3394
CJ49TW,2,2,6.0,0.9821591226678524,1.0
CJ4E6H,1,7,4.0,1.9688729820118016,1.0
CJ4L3C,2,7,1.0,-1.3315948869841592,0.2132
CJ4P5T,1,0,3.0,,0.0
CJ4PE2,2,2,6.0,1.277298080837799,1.0
CJ4PF1,1,6,4.0,1.3887267902805889,0.9616
CJ4QI8,1,7,4.0,1.606358629670795,1.0
CJ4V8P,1,2,5.0,3.0184890348386744,1.0
CJ4ZL6,1,7,2.0,-0.3312537631602874,0.4794
CJ54YG,1,7,1.0,,0.0
CJ56CE,1,8,4.0,-0.1654657574997667,0.6266
CJ56ZC,1,2,7.0,1.648933815585607,1.0
CJ57GZ,1,3,4.0,-1.068599226305611,0.4028
CJ5CH4,1,7,0.0,-2.2636720521473412,0.0368
CJ5F0T,1,7,5.0,1.3837165944169567,1.0
CJ5LO1,1,0,2.0,,0.0
CJ5MH7,2,7,3.0,0.4699396974123929,0.7292
CJ5P8L,1,7,2.0,-1.1452529211278295,0.4326
CJ5PL6,1,2,5.0,0.6523926993808817,0.7584
CJ5TO6,1,7,4.0,,0.0
CJ5TX0,1,2,6.0,2.3157085085033615,1.0
CJ5U1X,1,6,4.0,1.3887267902805889,0.9616
CJ5Z0U,2,8,4.0,1.9145648464762437,1.0
CJ61GR,2,2,6.0,0.9821591226678524,1.0
CJ61SE,1,3,3.0,-0.8945826973761394,0.3386
CJ63KS,1,7,4.0,,0.0
CJ68BM,2,7,1.0,-1.3315948869841592,0.2132
CJ6D5M,1,7,4.0,1.1249528007014657,1.0
CJ6EY5,2,7,1.0,-1.2582741444786232,0.2568
CJ6IN7,1,7,2.0,-1.1295267496600256,0.4394
CJ6L8S,1,0,3.0,,0.0
CJ6Z2H,2,2,6.0,3.9251645052814124,1.0
CJ70YV,2,2,6.5,0.6539655153626346,0.5612
CJ73DM,1,6,4.0,0.6172559358506726,0.8378
CJ73KU,1,8,4.0,0.7025894816973867,1.0
CJ75TL,2,7,4.0,1.4093205387867351,1.0
CJ75ZW,1,3,3.0,-0.8945826973761394,0.3386
CJ7BQ2,2,2,6.0,0.9821591226678524,1.0
CJ7D1I,1,0,3.0,,0.0
CJ7H2B,1,7,3.0,-0.5193503351709727,0.459
CJ7I0X,1,7,4.0,1.924983807529696,1.0
CJ7KT3,1,7,2.0,-0.3312537631602874,0.4794
CJ7O0S,1,7,2.0,-1.1452529211278295,0.4326
CJ7O2X,4,6,3.75,0.8293869885226608,0.7992
CJ7OS3,1,2,6.0,2.5206485818067255,1.0
CJ7P1X,1,2,7.0,1.9102505490428532,1.0
CJ7Q5V,1,7,4.0,1.9688729820118016,1.0
CJ7RM2,1,3,3.0,-0.8945826973761394,0.3386
CJ7SP4,2,8,4.5,0.3871874054061247,0.6412
CJ7XT8,1,2,5.0,0.31538442975009784,0.491
CJ81ET,1,7,2.0,-0.9960828120098713,0.4414
CJ82ND,1,0,3.0,,0.0
CJ83VH,2,7,4.5,0.9367273946744817,0.7378
CJ84CU,1,7,2.0,-0.9997287962492104,0.4394
CJ85LK,1,2,7.0,6.983131358927643,1.0
CJ89QM,1,7,2.0,-1.0142771636672199,0.4326
CJ89TS,1,2,7.0,0.9160549331899167,0.8898
CJ8BQ6,1,7,4.0,1.520754053046929,1.0
CJ8D0S,1,3,3.0,-1.39512578557354,0.3394
CJ8N5F,1,8,4.0,-0.1763209483454253,0.6208
CJ8R3B,1,0,3.0,,0.0
CJ91XV,1,2,7.0,1.9823211620444843,1.0
CJ96RN,1,7,2.0,-1.1249528007014657,0.4414
CJ9C1D,2,6,3.5,1.0927595793928717,0.8414
CJ9H5K,1,7,2.0,-0.9997287962492104,0.4394
CJ9HV0,3,7,4.0,1.7933300622751254,1.0
CJ9KN7,1,2,7.0,4.513846846116505,1.0
CJ9O3L,1,2,6.0,0.4014675976820944,0.5638
CJ9QN3,1,7,2.0,-0.5295400835902746,0.4322
CJ9T1S,1,0,2.0,,0.0
CJ9W1Y,1,8,4.0,0.7025894816973867,1.0
CJ9WY6,2,7,4.0,1.4093205387867351,1.0
CJA25I,3,7,1.3333333333333333,-1.5740119029108115,0.0338
CJA6T0,1,2,7.0,1.9823211620444843,1.0
CJA7N9,2,6,4.0,0.6172559358506726,0.8378
CJA9Q6,2,3,3.5,-0.2691702808673308,0.4158
CJAD46,1,7,2.0,-0.29926708707189487,0.5114
CJB6G3,1,2,6.0,2.3157085085033615,1.0
CJB80U,2,2,6.0,1.277298080837799,1.0
CJBD60,1,7,4.0,1.5328682250498034,1.0
CJBT94,2,7,1.0,-1.2582741444786232,0.2568
CJC2T1,1,0,3.0,,0.0
CJC35L,2,8,4.0,1.9145648464762437,1.0
CJC4Y6,1,6,4.0,1.3887267902805889,0.9616
CJC7G4,1,7,4.0,,0.0
CJC8A9,1,3,4.0,,0.0
CJC90Y,1,2,5.0,0.31538442975009784,0.491
CJCF34,2,7,3.0,0.4699396974123929,0.7292
CJE6K4,1,7,3.0,-0.5193503351709727,0.459
CJE6O9,2,2,6.0,3.9251645052814124,1.0
CJE72C,2,7,1.0,-1.2582741444786232,0.2568
CJE7P8,2,2,6.0,1.277298080837799,1.0
CJEB45,1,7,4.0,1.5328682250498034,1.0
CJEH13,3,3,3.3333333333333335,-0.5015129251417213,0.3394
CJEU74,1,7,4.0,1.9688729820118016,1.0
CJF21M,1,0,2.0,,0.0
CJF32X,1,8,4.0,0.7025894816973867,1.0
CJF3Z9,1,6,4.0,0.6172559358506726,0.8378
CJF68H,1,2,5.0,0.31538442975009784,0.491
CJG4C0,1,7,2.0,-0.3312537631602874,0.4794
CJG6U3,2,7,1.0,-1.3315948869841592,0.2132
CJG86C,1,2,5.0,3.0184890348386744,1.0
CJGB65,2,7,4.0,1.4265390035918375,1.0
CJGD42,1,2,7.0,2.0183269954620426,1.0
CJGI53,1,7,0.0,-2.2078606098047735,0.0328
CJGQ60,2,7,4.0,1.4093205387867351,1.0
CJH1C0,1,0,3.0,,0.0
CJH46F,1,8,5.0,1.844932485038597,1.0
CJH86V,1,6,5.0,1.652501668143813,0.9618
CJHC15,1,3,4.0,,0.0
CJHR74,1,2,7.0,0.844750392230599,0.8866
CJI31S,1,7,3.0,-0.38229611771471966,0.5258
CJI3K2,1,7,1.0,,0.0
CJIK12,1,2,6.0,2.5206485818067255,1.0
CJIW92,1,7,4.0,1.5328682250498034,1.0
CJK05F,1,7,2.0,-1.1452529211278295,0.4326
CJK0Y9,1,2,7.0,2.0183269954620426,1.0
CJK6W0,1,0,4.0,,0.0
CJK8E2,1,3,3.0,-0.8945826973761394,0.3386
CJK9Q2,1,7,4.0,1.9688729820118016,1.0
CJKQ21,1,6,4.0,0.6172559358506726,0.8378
CJL87N,2,8,4.0,1.9145648464762437,1.0
CJLT23,1,7,2.0,-0.6235674643367874,0.3976
CJM01Q,1,7,2.0,-0.9997287962492104,0.4394
CJM2O4,1,2,5.0,0.31538442975009784,0.491
CJM54V,1,2,6.0,,0.0
CJM59E,1,7,4.0,1.606358629670795,1.0
CJMB97,1,2,7.0,2.0183269954620426,1.0
CJMD34,1,7,1.0,-1.8740900971252143,0.1388
CJN17H,1,3,3.0,-0.782280068689655,0.4158
CJN6H3,2,0,2.5,,0.0
CJN8B3,1,7,4.0,1.9688729820118016,1.0
CJNL79,1,2,5.0,3.0184890348386744,1.0
CJNU29,1,7,3.0,-0.5193503351709727,0.459
CJO04Q,1,8,4.0,-0.1763209483454253,0.6208
CJO3B6,2,7,2.5,-0.2937056350562654,0.4394
CJO47T,3,6,4.0,1.7704093489368724,0.9536
CJO5X4,1,2,5.0,0.31538442975009784,0.491
CJP7A0,1,2,5.0,0.6523926993808817,0.7584
CJP83B,1,3,3.0,-2.828489001870361,0.0
CJPG80,1,7,4.0,,0.0
CJPS16,1,7,2.0,-0.5295400835902746,0.4322
CJPZ87,2,0,2.5,,0.0
CJQ37N,2,7,4.0,1.9688729820118016,1.0
CJQ38N,1,7,2.0,-0.9960828120098713,0.4414
CJQ52M,1,8,5.0,1.844932485038597,1.0
CJQB24,1,2,6.0,,0.0
CJQK52,1,2,7.0,1.9823211620444843,1.0
CJR3M7,1,7,2.0,-1.1295267496600256,0.4394
CJR3W1,1,7,4.0,1.924983807529696,1.0
CJR5F2,1,2,7.0,1.9102505490428532,1.0
CJR8L7,1,3,3.0,-0.8945826973761394,0.3386
CJR9F6,2,7,4.0,1.4093205387867351,1.0
CJRA54,2,7,1.0,-1.2582741444786232,0.2568
CJRK46,2,0,2.5,,0.0
CJS16Z,1,6,4.0,0.6172559358506726,0.8378
CJS57A,1,2,6.0,2.5206485818067255,1.0
CJSM48,1,8,4.0,,0.0
CJSX41,1,7,2.0,-1.1249528007014657,0.4414
CJT0V2,1,7,4.0,1.5328682250498034,1.0
CJT92P,1,2,5.0,0.31538442975009784,0.491
CJTC03,1,7,3.0,-0.3786258714864339,0.5202
CJU14K,1,2,7.0,2.0183269954620426,1.0
CJU19H,1,3,4.0,-1.068599226305611,0.4028
CJU1K7,2,7,1.0,-1.2582741444786232,0.2568
CJU4Z8,1,7,4.0,1.9688729820118016,1.0
CJU6X7,1,6,5.0,1.652501668143813,0.9618
CJUK37,2,8,4.0,0.7025894816973867,1.0
CJUK39,2,0,2.5,,0.0
CJUP56,2,2,6.0,3.9251645052814124,1.0
CJV34R,1,7,2.0,-1.1249528007014657,0.4414
CJV73P,1,2,6.0,0.35920688403979606,0.5516
CJVR52,1,7,2.0,-0.3312537631602874,0.4794
CJWB07,1,2,5.0,0.6523926993808817,0.7584
CJWR24,1,7,4.0,1.924983807529696,1.0
CJWV35,1,3,3.0,-2.828489001870361,0.0
CJX43Z,1,7,0.0,-2.2078606098047735,0.0328
CJX84K,2,6,3.5,1.0927595793928717,0.8414
CJXN91,1,8,5.0,1.844932485038597,1.0
CJXU82,1,7,4.0,1.520754053046929,1.0
CJY68U,2,2,6.0,3.9251645052814124,1.0
CJY8G4,1,7,2.0,-0.9960828120098713,0.4414
CJZ1Q9,1,0,2.0,,0.0
CJZ35U,2,7,3.5,0.013255619557448221,0.5386
CJZ5A0,2,2,5.5,0.43588424458377034,0.5054
CJZA45,1,2,5.0,0.6523926993808817,0.7584
CJZU81,3,7,4.0,1.7933300622751254,1.0
CK01OV,1,8,4.0,0.7025894816973867,1.0
CK04UD,2,6,3.5,1.0927595793928717,0.8414
CK07JV,1,3,4.0,,0.0
CK08DV,1,7,2.0,-1.1452529211278295,0.4326
CK0B1G,1,2,6.0,2.5206485818067255,1.0
CK0G1O,1,7,4.0,1.1295267496600256,1.0
CK0G2T,3,7,1.3333333333333333,-1.497897413839621,0.0474
CK0H4D,1,0,3.0,,0.0
CK0IL3,1,2,7.0,2.0183269954620426,1.0
CK0QF7,1,7,3.0,-0.38229611771471966,0.5258
CK0RD4,2,3,3.5,-0.2691702808673308,0.4158
CK0S7D,1,2,6.0,0.35920688403979606,0.5516
CK13LM,1,8,5.0,1.844932485038597,1.0
CK15CW,1,7,1.0,-2.555121215115803,0.0
CK1C9H,1,6,4.0,0.6172559358506726,0.8378
CK1MU5,1,7,4.0,1.520754053046929,1.0
CK1U9Q,1,7,4.0,1.1249528007014657,1.0
CK1VE7,1,2,7.0,4.513846846116505,1.0
CK1Y9T,1,0,4.0,,0.0
CK1Z7L,1,2,7.0,2.0183269954620426,1.0
CK21RA,2,3,3.5,-0.2691702808673308,0.4158
CK23OU,1,2,6.0,0.36285633358119973,0.543
CK26HJ,2,7,1.0,-1.3315948869841592,0.2132
CK27AT,1,8,4.0,1.8545328481122596,1.0
CK27CL,1,7,0.0,-2.2078606098047735,0.0328
CK2B7R,2,7,4.0,1.4093205387867351,1.0
CK2D7U,1,6,4.0,0.6172559358506726,0.8378
CK2GI4,1,7,2.0,-0.9997287962492104,0.4394
CK2J3G,1,2,7.0,4.513846846116505,1.0
CK2O4Z,1,7,4.0,1.5328682250498034,1.0
CK2OF4,1,0,2.0,,0.0
CK2PS4,1,2,7.0,1.9823211620444843,1.0
CK2Q0X,1,2,6.0,0.4014675976820944,0.5638
CK2R4F,1,8,4.0,-0.1763209483454253,0.6208
CK2ST8,1,7,1.0,-2.555121215115803,0.0
CK2T5P,1,7,2.0,-0.6235674643367874,0.3976
CK2XD0,1,6,4.0,1.3887267902805889,0.9616
CK34LS,1,7,4.0,1.5622557630921081,1.0
CK34XF,1,3,4.0,-1.0755097554400077,0.3988
CK35TB,1,7,2.0,-1.1295267496600256,0.4394
CK36QR,1,2,7.0,3.7618147229547754,1.0
CK3D5N,1,7,4.0,1.924983807529696,1.0
CK3FM6,2,0,2.5,,0.0
CK3GC9,1,8,4.0,-0.1763209483454253,0.6208
CK3NF7,1,2,7.0,1.9823211620444843,1.0
CK3SI1,1,7,1.0,-2.555121215115803,0.0
CK3W6M,1,6,5.0,1.652501668143813,0.9618
CK3WJ4,1,7,4.0,1.9688729820118016,1.0
CK40MN,1,7,2.0,-0.9997287962492104,0.4394
CK41QM,1,7,3.0,-0.5193503351709727,0.459
CK47CU,1,2,7.0,2.0183269954620426,1.0
CK49WN,1,3,3.0,-0.8945826973761394,0.3386
CK4D7V,1,2,6.0,2.3157085085033615,1.0
CK4E7Q,1,7,4.0,0.5169022816290972,0.7352
CK4FB0,1,8,3.0,0.3548297524368113,0.868
CK4UM8,2,7,1.0,-1.2582741444786232,0.2568
CK4W1L,1,7,4.0,1.520754053046929,1.0
CK4YH8,2,6,3.5,1.0927595793928717,0.8414
CK52QA,1,2,6.0,,0.0
CK5C3Q,1,2,7.0,1.9823211620444843,1.0
CK5EN8,1,7,2.0,-0.9960828120098713,0.4414
CK5IS7,2,0,2.5,,0.0
CK5LC9,2,7,3.0,0.4699396974123929,0.7292
CK5LT8,1,3,3.0,-0.782280068689655,0.4158
CK5MI2,1,7,5.0,1.3815225931745163,1.0
CK5ZW7,2,2,6.0,3.9251645052814124,1.0
CK60WI,1,8,3.0,0.3548297524368113,0.868
CK61HY,1,7,2.0,-0.5295400835902746,0.4322
CK61VI,1,2,5.0,0.6523926993808817,0.7584
CK63AC,1,7,5.0,1.3837165944169567,1.0
CK63ST,1,2,7.0,1.648933815585607,1.0
CK68QA,2,7,3.0,0.4699396974123929,0.7292
CK6A0I,1,6,4.0,0.6172559358506726,0.8378
CK6O8G,1,7,3.0,-0.5193503351709727,0.459
CK6OM7,2,2,6.0,3.9251645052814124,1.0
CK6QG0,1,0,3.0,,0.0
CK6VP8,1,7,4.0,1.606358629670795,1.0
CK6WJ8,1,3,4.0,-1.068599226305611,0.4028
CK6WO0,1,8,3.0,0.3548297524368113,0.868
CK6XH7,1,7,2.0,-1.0142771636672199,0.4326
CK6Z5F,1,7,4.0,1.5622557630921081,1.0
CK73JX,1,2,6.0,,0.0
CK73NR,2,2,5.5,0.49268620374552247,0.491
CK73YC,1,2,7.0,4.513846846116505,1.0
CK7AB3,1,7,2.0,-0.9960828120098713,0.4414
CK7B9D,1,6,4.0,1.3887267902805889,0.9616
CK7D6O,1,7,3.0,-0.38229611771471966,0.5258
CK7OW6,2,3,3.5,-0.2691702808673308,0.4158
CK7SN2,1,0,2.0,,0.0
CK7T2U,1,7,4.0,1.1249528007014657,1.0
CK7Y6A,1,2,6.0,0.3918760975353524,0.5612
CK7YC1,2,7,4.0,1.4093205387867351,1.0
CK7ZI0,2,8,4.0,0.7025894816973867,1.0
CK80LJ,3,7,1.6666666666666667,-1.3712052288538938,0.1564
CK82HJ,1,7,0.0,-2.2636720521473412,0.0368
CK82OA,1,6,4.0,1.841630193107093,1.0
CK87TJ,2,3,3.5,-0.2691702808673308,0.4158
CK8DC9,1,2,6.0,2.3157085085033615,1.0
CK8OY5,1,2,5.0,0.31538442975009784,0.491
CK8P5F,1,7,4.0,1.1249528007014657,1.0
CK8Q9R,1,0,3.0,,0.0
CK8R5Y,1,7,2.0,-1.1295267496600256,0.4394
CK8RA6,1,2,7.0,2.0183269954620426,1.0
CK8S7O,2,8,4.0,1.9145648464762437,1.0
CK8U5J,2,7,4.0,1.4093205387867351,1.0
CK8UT9,1,6,4.0,0.6172559358506726,0.8378
CK8Z3V,1,7,3.0,-0.5193503351709727,0.459
CK94UW,1,0,2.0,,0.0
CK95RI,1,2,5.0,3.0184890348386744,1.0
CK9L6N,1,2,7.0,1.9823211620444843,1.0
CK9S6J,1,3,4.0,,0.0
CK9V1P,1,7,4.0,1.1249528007014657,1.0
CK9WF1,1,7,1.0,,0.0
CKA7L6,1,7,2.0,-0.29926708707189487,0.5114
CKA8S0,1,2,6.0,,0.0
