Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
CHP17G,1,3,3.0,-0.924758047477855,0.3258
CHP37W,1,6,2.0,-0.8426193842803549,0.3412
CHP40V,1,0,4.0,,0.0
CHP41T,1,3,4.0,0.5183042676766957,0.7486
CHP6U7,2,2,6.5,3.2456418715634476,1.0
CHP97J,1,8,3.0,-1.4408781465492426,0.1962
CHPW08,1,6,3.0,,0.0
CHQ12D,1,7,5.0,1.4287522354730249,1.0
CHQ71G,1,3,4.0,0.7712048777127737,1.0
CHQ96V,1,0,7.0,,0.0
CHQB47,1,3,6.0,3.4575907769934737,1.0
CHR03I,2,3,3.5,-0.29395814953208493,0.4056
CHR92S,1,6,2.0,-0.8083857394697593,0.4144
CHR9D4,1,6,3.0,,0.0
CHS21A,1,0,4.0,,0.0
CHS2V0,2,6,2.5,-0.027511910559720194,0.5046
CHSF07,3,3,4.666666666666667,1.4123706698160439,0.974
CHSX82,1,8,2.0,-1.0553431175074917,0.2342
CHT1J6,4,2,6.25,6.517181663444345,1.0
CHT2O3,1,3,4.0,-0.019107596817660697,0.6588
CHU1K4,1,7,4.0,1.1698485854726073,1.0
CHV0B9,1,3,3.0,-0.7278439859167346,0.3256
CHV0E7,1,3,5.0,1.3895439382722714,1.0
CHV18W,2,6,1.0,-1.5104395474943506,0.1684
CHV29Y,1,6,4.0,0.6286723010771527,0.8316
CHV3L9,2,0,7.5,,0.0
CHV4N8,1,0,4.0,,0.0
CHV7T9,2,6,2.5,-0.027511910559720194,0.5046
CHV89K,1,8,2.0,-1.0553431175074917,0.2342
CHV8N5,1,3,4.0,-0.5290686732505242,0.5168
CHVK79,1,3,5.0,1.4274687638225019,1.0
CHVP04,1,7,5.0,1.425599136383901,1.0
CHVR74,2,6,1.0,-1.5104395474943506,0.1684
CHVX89,1,3,3.0,-0.7278439859167346,0.3256
CHW04J,1,3,4.0,0.5183042676766957,0.7486
CHW29E,1,0,7.0,,0.0
CHW6Z9,1,6,4.0,0.6286723010771527,0.8316
CHWG37,1,2,6.0,2.3230589677595566,1.0
CHWL67,1,0,4.0,,0.0
CHWL84,1,6,3.0,-0.4186106883176689,0.522
CHX06T,2,8,3.0,0.09741599328981401,0.739
CHX5I8,1,3,4.0,-0.019107596817660697,0.6588
CHXT18,3,3,4.666666666666667,1.7672859923665438,1.0
CHY41Q,1,6,4.0,1.5016187096463376,1.0
CHY7U6,1,3,4.0,,0.0
CHY91V,1,0,8.0,,0.0
CHY9T6,1,6,2.0,-1.1777649401647452,0.1684
CHYP37,1,7,4.0,,0.0
CHYV65,1,3,5.0,1.4146379325438996,1.0
CHZ0Q1,2,2,6.0,0.0,1.0
CHZ86X,1,0,4.0,,0.0
CHZW84,1,6,2.0,-0.49892218025118684,0.4666
CI07FE,3,3,3.3333333333333335,-0.5346146453752071,0.3256
CI09PZ,2,8,3.0,0.09741599328981401,0.739
CI0AL7,2,3,4.0,-0.019107596817660697,0.6588
CI0AW6,1,7,4.0,1.562731728323025,1.0
CI0K7L,2,6,1.0,-1.5104395474943506,0.1684
CI0ON6,1,6,3.0,-0.360665485140628,0.585
CI0R2O,1,3,5.0,0.5852803866909595,0.8574
CI0UK9,1,0,8.0,,0.0
CI10RQ,1,2,7.0,6.989978028233928,1.0
CI1A9S,1,3,5.0,1.3895439382722714,1.0
CI1DE9,1,0,5.0,,0.0
CI1E8V,4,3,4.0,-0.2760049146551675,0.4014
CI1HJ3,2,6,2.5,-0.027511910559720194,0.5046
CI1NA5,1,8,2.0,-1.0553431175074917,0.2342
CI1OM4,1,3,3.0,-0.7278439859167346,0.3256
CI1PA9,1,0,7.0,,0.0
CI1PJ9,1,7,4.0,1.9930915164897591,1.0
CI21KO,1,6,2.0,-1.1777649401647452,0.1684
CI21LD,1,6,4.0,0.6286723010771527,0.8316
CI26UX,1,3,5.0,2.4028701968429527,1.0
CI29RA,1,2,6.0,2.3230589677595566,1.0
CI2AZ0,1,3,5.0,0.5788313228520277,0.8554
CI2C3Y,1,0,4.0,,0.0
CI2EM9,1,8,2.0,-1.0553431175074917,0.2342
CI2L9R,1,6,2.0,-0.35564931809248673,0.5518
CI2M5C,1,3,4.0,-1.0694831737705135,0.4032
CI2SU0,1,0,7.0,,0.0
CI2UG4,2,7,4.0,1.4637603360286122,1.0
CI2YE9,1,3,5.0,3.4987484590255673,1.0
CI2Z8J,2,6,3.0,0.4716748027938783,0.7458
CI35NK,1,6,2.0,-1.1777649401647452,0.1684
CI35XW,2,2,6.0,0.0,1.0
CI39XL,2,3,4.0,0.43790308576191816,0.9128
CI3AF9,2,3,5.0,1.5935502526752323,1.0
CI3E1K,2,6,2.5,-0.027511910559720194,0.5046
CI3F1Z,2,8,3.0,0.09741599328981401,0.739
CI3K7B,1,0,4.0,,0.0
CI3LN8,1,3,3.0,-1.4391848634741369,0.3256
CI3OA0,2,7,4.0,1.4637603360286122,1.0
CI3VR1,1,0,7.0,,0.0
CI3WQ4,1,6,3.0,-0.5334000358261289,0.5084
CI40BG,1,3,5.0,2.4028701968429527,1.0
CI40FJ,1,2,6.0,2.4929234149477746,1.0
CI42XG,1,6,2.0,-0.38334811405491903,0.5808
CI45OC,1,3,4.0,-0.5290686732505242,0.5168
CI46SD,1,3,5.0,1.5935502526752323,1.0
CI4A6R,1,6,2.0,-0.49892218025118684,0.4666
CI4CM8,2,8,3.0,0.09741599328981401,0.739
CI4H5X,1,0,4.0,,0.0
CI4JW0,1,7,4.0,1.6246825068184256,1.0
CI51MD,1,3,3.0,-0.7278439859167346,0.3256
CI58CZ,1,0,7.0,,0.0
CI59NO,2,3,4.5,1.9175666121169872,1.0
CI5BK2,1,6,1.0,,0.0
CI5G9H,1,2,5.0,5.2448805448574864,1.0
CI5M9T,1,6,4.0,0.6286723010771527,0.8316
CI5ST3,1,0,4.0,,0.0
CI5TH3,1,3,4.0,-0.5295738938390189,0.5168
CI5TM8,1,8,2.0,-1.0553431175074917,0.2342
CI5X2G,1,3,5.0,0.5852803866909595,0.8574
CI67WH,1,6,2.0,-0.49892218025118684,0.4666
CI68PW,2,7,4.0,1.7214584443567276,1.0
CI68XT,1,6,1.0,-1.7101973460411706,0.1288
CI69AO,2,3,3.5,-0.29395814953208493,0.4056
CI69YO,1,3,6.0,3.4326263533173824,1.0
CI6G1H,1,2,5.0,5.2448805448574864,1.0
CI6H0F,1,6,4.0,0.6286723010771527,0.8316
CI6U4X,1,0,4.0,,0.0
CI6VW5,1,0,7.0,,0.0
CI6W7O,2,8,3.0,0.09741599328981401,0.739
CI6W9O,2,3,5.5,1.0626048577700655,0.8938
CI78TG,1,6,4.0,0.4362211270817601,0.7498
CI7BH0,2,3,4.0,0.43790308576191816,0.9128
CI7C9X,2,6,1.0,-1.5104395474943506,0.1684
CI7HF0,2,3,4.5,1.9175666121169872,1.0
CI7HO1,1,3,4.0,-1.0828230070974594,0.396
CI7MJ6,1,6,2.0,-0.38334811405491903,0.5808
CI7T0B,1,7,4.0,1.562731728323025,1.0
CI7X5O,1,0,4.0,,0.0
CI84SJ,1,2,7.0,6.989978028233928,1.0
CI8MW4,1,3,4.0,0.5183042676766957,0.7486
CI8RQ9,1,3,5.0,0.6948377691980704,1.0
CI8UN0,1,6,2.0,-0.8426193842803549,0.3412
CI8W7P,1,0,7.0,,0.0
CI90DE,1,8,2.0,-1.0553431175074917,0.2342
CI92PK,1,6,4.0,0.6286723010771527,0.8316
CI93AE,1,6,2.0,-0.8083857394697593,0.4144
CI95LP,1,3,5.0,2.4028701968429527,1.0
CI9AG7,1,7,4.0,1.6246825068184256,1.0
CI9L2T,1,3,3.0,-0.924758047477855,0.3258
CI9SU3,1,0,4.0,,0.0
CI9T5J,1,3,4.0,-0.019107596817660697,0.6588
CI9X6E,1,3,5.0,1.4146379325438996,1.0
CI9YO4,1,6,2.0,-0.8426193842803549,0.3412
CIA2K6,1,2,5.0,5.2448805448574864,1.0
CIA65G,1,0,7.0,,0.0
CIA81W,1,8,3.0,-0.8933459188170043,0.2486
CIA9X7,1,6,4.0,0.6286723010771527,0.8316
CIAL53,1,6,2.0,-0.8083857394697593,0.4144
CIB52K,1,3,3.0,-1.4391848634741369,0.3256
CIBE51,1,3,6.0,3.397754966952034,1.0
CIBU26,1,7,4.0,1.6246825068184256,1.0
CIC9T4,2,3,4.0,0.43790308576191816,0.9128
CICS75,1,0,5.0,,0.0
CID08M,1,3,5.0,1.4146379325438996,1.0
CID5Y8,1,6,3.0,-0.42534311532047514,0.521
CID78A,1,2,5.0,5.2448805448574864,1.0
CIDX93,2,0,7.5,,0.0
CIE52Q,1,8,3.0,-0.8933459188170043,0.2486
CIEX15,1,6,4.0,0.6286723010771527,0.8316
CIF0U5,2,3,3.5,-0.29395814953208493,0.4056
CIF4D2,1,6,2.0,-1.1777649401647452,0.1684
CIF52E,1,3,5.0,,0.0
CIF59V,2,7,4.0,1.4637603360286122,1.0
CIF90R,1,2,6.0,2.4929234149477746,1.0
CIFT98,1,6,2.0,-0.8426193842803549,0.3412
CIG4H0,1,3,3.0,-1.8692486272892415,0.163
CIGA28,1,3,5.0,1.4146379325438996,1.0
CIGO65,1,0,4.0,,0.0
CIH02Q,1,8,3.0,0.09741599328981401,0.739
CIH0S5,1,0,7.0,,0.0
CIH3E5,1,3,5.0,2.4028701968429527,1.0
CIH3K9,2,6,3.0,0.4716748027938783,0.7458
CIHV78,1,7,4.0,1.1698485854726073,1.0
CIJ0A1,1,6,1.0,,0.0
CIJ28H,2,3,3.5,-0.29395814953208493,0.4056
CIJ6V1,1,3,5.0,0.6948377691980704,1.0
CIK17O,1,6,3.0,-0.42534311532047514,0.521
CIK9D5,1,3,4.0,0.5183042676766957,0.7486
CIKA23,1,0,4.0,,0.0
CIL20A,2,2,6.0,0.0,1.0
CIL96B,1,8,3.0,,0.0
CILD16,1,6,2.0,-1.1777649401647452,0.1684
CILQ58,1,0,8.0,,0.0
CIM16Z,1,7,5.0,1.425599136383901,1.0
CIM94L,1,3,4.0,-1.0628920818611052,0.4068
CIMC29,2,6,3.0,0.4716748027938783,0.7458
CIMF59,2,3,4.5,1.9175666121169872,1.0
CIMT25,1,3,5.0,1.4146379325438996,1.0
CIN73F,1,8,3.0,-1.4408781465492426,0.1962
CINE03,1,3,4.0,0.5363188811606127,0.9128
CIO0X8,2,6,2.5,-0.027511910559720194,0.5046
CIO36K,2,2,6.5,3.2456418715634476,1.0
CIOV02,1,0,4.0,,0.0
CIP61J,1,6,2.0,-0.8083857394697593,0.4144
CIP61L,1,3,3.0,-1.4391848634741369,0.3256
CIP6Q2,1,0,8.0,,0.0
CIP7S4,2,7,4.0,1.4637603360286122,1.0
CIPU75,1,3,5.0,1.3895439382722716,1.0
CIPX17,1,6,4.0,0.7411751206443757,0.8316
CIPX97,2,3,5.0,1.5935502526752323,1.0
CIQ0N7,1,6,2.0,-0.40677376782099756,0.5084
CIQ0T7,1,8,3.0,-0.8933459188170043,0.2486
CIQ3W5,1,2,6.0,,0.0
CIQ5T2,1,3,5.0,0.6948377691980704,1.0
CIQP20,1,0,4.0,,0.0
CIR0N7,1,6,3.0,-0.5334000358261289,0.5084
CIS16K,1,0,7.0,,0.0
CIS4X5,2,3,4.5,1.9175666121169872,1.0
CIS63B,1,7,4.0,0.5447049724968057,0.7496
CIS68P,2,6,3.0,0.4716748027938783,0.7458
CIT1W5,1,3,4.0,-1.0628920818611052,0.4068
CIT2O4,1,8,3.0,-1.4182033850404425,0.2486
CIT38E,1,2,6.0,0.0,1.0
CIU0N5,1,6,3.0,-0.42534311532047514,0.521
CIU1F4,1,3,5.0,1.4146379325438996,1.0
CIU6F7,1,0,5.0,,0.0
CIU72D,1,3,5.0,2.6378858758863895,1.0
CIU8W3,2,0,7.5,,0.0
CIU95G,1,3,5.0,0.6948377691980704,1.0
CIU9A7,1,6,2.0,-1.1777649401647452,0.1684
CIUJ83,1,6,4.0,1.5016187096463376,1.0
CIV0X1,2,7,4.0,1.4637603360286122,1.0
CIV48S,1,3,3.0,-0.924758047477855,0.3258
CIV4Y0,1,8,2.0,-1.0553431175074917,0.2342
CIV97A,1,6,4.0,0.6315222957062698,0.8314
CIVP30,1,2,6.0,2.4903280645763775,1.0
CIVR98,1,3,5.0,,0.0
CIW40L,2,0,3.5,,0.0
CIW4N3,1,3,4.0,-0.019107596817660697,0.6588
CIW74O,1,6,2.0,-0.8083857394697593,0.4144
CIW85X,1,0,8.0,,0.0
CIW9L5,1,3,4.0,-1.0828230070974594,0.396
CIX07W,1,3,5.0,2.4028701968429527,1.0
CIX09R,2,6,3.0,0.4716748027938783,0.7458
CIX4M7,1,7,4.0,1.9930915164897591,1.0
CIX50Z,2,8,3.0,0.09741599328981401,0.739
CIX53V,1,3,5.0,0.5788313228520277,0.8554
CIXB62,2,6,2.5,-0.027511910559720194,0.5046
CIY3T5,1,2,5.0,5.2448805448574864,1.0
CIY64N,2,0,3.5,,0.0
CIY82C,1,3,3.0,-1.8692486272892415,0.163
CIYD68,1,3,3.0,-0.924758047477855,0.3258
CIYM29,1,0,7.0,,0.0
CIYV49,3,6,1.3333333333333333,-1.571617336916784,0.1228
CIYW63,1,3,5.0,1.3895439382722714,1.0
CIZ09S,2,6,3.0,0.4716748027938783,0.7458
CIZ49M,1,7,4.0,1.1698485854726073,1.0
CIZ89U,1,3,5.0,1.4146379325438996,1.0
CJ03SP,1,8,3.0,,0.0
CJ03UP,1,2,7.0,6.989978028233928,1.0
CJ06HG,1,6,3.0,,0.0
CJ09AO,1,3,3.0,-0.8075925411543274,0.4056
CJ0F4M,1,3,4.0,-0.019107596817660697,0.6588
CJ12AH,1,0,5.0,,0.0
CJ12MO,1,0,7.0,,0.0
CJ16TV,1,3,5.0,2.6378858758863895,1.0
CJ16VT,2,8,3.0,0.09741599328981401,0.739
CJ17AM,1,6,3.0,0.5615794518684162,0.788
CJ17UR,1,7,5.0,1.4287522354730249,1.0
CJ19HI,2,6,1.0,-1.5104395474943506,0.1684
CJ1B8S,1,6,2.0,-0.49892218025118684,0.4666
CJ1BF3,1,3,5.0,1.4146379325438996,1.0
CJ1LW6,1,2,6.0,2.3230589677595566,1.0
CJ26IQ,1,3,4.0,,0.0
CJ26YR,1,3,4.0,-1.0202865939893042,0.437
CJ2E9Q,1,0,4.0,,0.0
CJ2GM1,1,0,8.0,,0.0
CJ2LR9,1,3,5.0,0.0,1.0
CJ2PE8,2,8,3.0,0.09741599328981401,0.739
CJ2T9E,1,7,4.0,1.562731728323025,1.0
CJ2T9L,1,6,2.0,-0.8426193842803549,0.3412
CJ2UY6,1,3,4.0,0.7712048777127737,1.0
CJ31MT,1,6,2.0,-1.1777649401647452,0.1684
CJ3EO0,1,6,2.0,-0.38334811405491903,0.5808
CJ3I6U,1,3,5.0,1.4146379325438996,1.0
CJ3LP5,1,2,6.0,0.0,1.0
CJ3O2R,1,0,4.0,,0.0
CJ3Q2G,2,0,8.0,,0.0
CJ3T2Q,2,3,3.5,-0.29395814953208493,0.4056
CJ3VT4,1,8,2.0,-1.0553431175074917,0.2342
CJ3X1P,1,7,4.0,1.562731728323025,1.0
CJ41WG,1,3,5.0,1.4705629346337175,1.0
CJ46RD,1,3,5.0,0.6586758119055289,0.8524
CJ47MX,1,6,1.0,-1.4635059435993334,0.1684
CJ47ZT,1,3,5.0,1.4146379325438996,1.0
CJ49TW,2,6,2.5,-0.027511910559720194,0.5046
CJ4E6H,1,6,4.0,0.6286723010771527,0.8316
CJ4L3C,2,2,6.0,0.0,1.0
CJ4P5T,1,0,4.0,,0.0
CJ4PE2,2,0,7.5,,0.0
CJ4PF1,1,3,3.0,-0.924758047477855,0.3258
CJ4QI8,1,7,4.0,1.6246825068184256,1.0
CJ4V8P,1,8,2.0,-1.0553431175074917,0.2342
CJ4ZL6,1,6,2.0,-0.8083857394697593,0.4144
CJ54YG,1,6,3.0,,0.0
CJ56CE,1,3,4.0,-0.5295738938390189,0.5168
CJ56ZC,1,3,5.0,2.6378858758863895,1.0
CJ57GZ,1,6,3.0,-0.4186106883176689,0.522
CJ5CH4,1,3,5.0,1.5935502526752323,1.0
CJ5F0T,1,0,8.0,,0.0
CJ5LO1,1,2,5.0,5.2448805448574864,1.0
CJ5MH7,2,0,3.5,,0.0
CJ5P8L,1,7,4.0,1.1698485854726073,1.0
CJ5PL6,1,3,3.0,-0.924758047477855,0.3258
CJ5TO6,1,6,3.0,,0.0
CJ5TX0,1,8,3.0,-0.8933459188170043,0.2486
CJ5U1X,1,6,2.0,-0.8083857394697593,0.4144
CJ5Z0U,2,3,4.0,0.43790308576191816,0.9128
CJ61GR,2,3,4.5,1.9175666121169872,1.0
CJ61SE,1,6,2.0,-0.49892218025118684,0.4666
CJ63KS,1,3,5.0,,0.0
CJ68BM,2,0,7.5,,0.0
CJ6D5M,1,6,4.0,0.6286723010771527,0.8316
CJ6EY5,2,2,6.0,0.0,1.0
CJ6IN7,1,0,4.0,,0.0
CJ6L8S,1,3,4.0,,0.0
CJ6Z2H,2,7,4.0,1.4637603360286122,1.0
CJ70YV,2,8,3.5,-0.8778108437683958,0.1818
CJ73DM,1,6,2.0,-1.1777649401647452,0.1684
CJ73KU,1,3,5.0,1.4146379325438996,1.0
CJ75TL,2,3,4.5,1.9175666121169872,1.0
CJ75ZW,1,3,3.0,-1.8692486272892415,0.163
CJ7BQ2,2,6,2.5,-0.027511910559720194,0.5046
CJ7D1I,1,3,3.0,-0.7278439859167346,0.3256
CJ7H2B,1,0,8.0,,0.0
CJ7I0X,1,0,4.0,,0.0
CJ7KT3,1,2,5.0,5.2448805448574864,1.0
CJ7O0S,1,6,4.0,0.6286723010771527,0.8316
CJ7O2X,4,6,1.5,-1.6265118882350205,0.0902
CJ7OS3,1,7,5.0,1.425599136383901,1.0
CJ7P1X,1,8,3.0,0.09741599328981401,0.739
CJ7Q5V,1,3,5.0,1.3895439382722714,1.0
CJ7RM2,1,3,4.0,0.5183042676766957,0.7486
CJ7SP4,2,3,4.5,0.14476247798343583,0.6008
CJ7XT8,1,6,2.0,-0.49892218025118684,0.4666
CJ81ET,1,0,7.0,,0.0
CJ82ND,1,3,4.0,,0.0
CJ83VH,2,0,4.0,,0.0
CJ84CU,1,6,4.0,0.6286723010771527,0.8316
CJ85LK,1,2,7.0,6.989978028233928,1.0
CJ89QM,1,8,3.0,-0.8933459188170043,0.2486
CJ89TS,1,7,5.0,1.3761767538169667,1.0
CJ8BQ6,1,3,5.0,2.4028701968429527,1.0
CJ8D0S,1,3,3.0,-1.4391848634741369,0.3256
CJ8N5F,1,3,5.0,0.5852803866909595,0.8574
CJ8R3B,1,6,2.0,-0.8426193842803549,0.3412
CJ91XV,1,3,5.0,0.6948377691980704,1.0
CJ96RN,1,6,2.0,-1.1777649401647452,0.1684
CJ9C1D,2,0,7.5,,0.0
CJ9H5K,1,0,4.0,,0.0
CJ9HV0,3,6,3.3333333333333335,0.4498253237028311,0.6244
CJ9KN7,1,2,7.0,9.927809602765956,1.0
CJ9O3L,1,8,3.0,-1.4274798069426784,0.1986
CJ9QN3,1,7,4.0,1.6246825068184256,1.0
CJ9T1S,1,3,3.0,-0.924758047477855,0.3258
CJ9W1Y,1,3,5.0,1.3895439382722714,1.0
CJ9WY6,2,6,2.5,-0.027511910559720194,0.5046
CJA25I,3,3,4.0,0.26994819034751844,0.6686
CJA6T0,1,3,5.0,1.4146379325438996,1.0
CJA7N9,2,6,1.5,-1.574318792072067,0.1684
CJA9Q6,2,2,6.0,0.0,1.0
CJAD46,1,0,7.0,,0.0
CJB6G3,1,0,4.0,,0.0
CJB80U,2,8,3.0,0.09741599328981401,0.739
CJBD60,1,7,4.0,1.562731728323025,1.0
CJBT94,2,6,3.0,0.4716748027938783,0.7458
CJC2T1,1,3,5.0,1.4705629346337175,1.0
CJC35L,2,6,2.5,-0.027511910559720194,0.5046
CJC4Y6,1,3,3.0,-0.924758047477855,0.3258
CJC7G4,1,6,1.0,,0.0
CJC8A9,1,3,5.0,,0.0
CJC90Y,1,3,3.0,-1.8692486272892415,0.163
CJCF34,2,0,7.5,,0.0
CJE6K4,1,2,6.0,2.4929234149477746,1.0
CJE6O9,2,0,3.5,,0.0
CJE72C,2,8,3.0,0.09741599328981401,0.739
CJE7P8,2,7,4.0,1.4637603360286122,1.0
CJEB45,1,6,2.0,-0.38334811405491903,0.5808
CJEH13,3,3,4.666666666666667,1.7672859923665438,1.0
CJEU74,1,6,2.0,-1.1777649401647452,0.1684
CJF21M,1,6,2.0,-0.49892218025118684,0.4666
CJF32X,1,3,5.0,1.4146379325438996,1.0
CJF3Z9,1,3,4.0,-0.019107596817660697,0.6588
CJF68H,1,3,3.0,-0.924758047477855,0.3258
CJG4C0,1,0,7.0,,0.0
CJG6U3,2,2,6.0,0.0,1.0
CJG86C,1,0,4.0,,0.0
CJGB65,2,8,3.0,0.09741599328981401,0.739
CJGD42,1,7,4.0,1.9930915164897591,1.0
CJGI53,1,6,2.0,-0.8083857394697593,0.4144
CJGQ60,2,6,3.0,0.4716748027938783,0.7458
CJH1C0,1,6,2.0,-0.8426193842803549,0.3412
CJH46F,1,3,5.0,1.3895439382722716,1.0
CJH86V,1,3,4.0,-0.5290686732505242,0.5168
CJHC15,1,3,5.0,,0.0
CJHR74,1,0,7.0,,0.0
CJI31S,1,3,4.0,-1.0628920818611052,0.4068
CJI3K2,1,8,3.0,,0.0
CJIK12,1,2,6.0,2.4929234149477746,1.0
CJIW92,1,0,4.0,,0.0
CJK05F,1,6,2.0,-1.1777649401647452,0.1684
CJK0Y9,1,3,5.0,1.4146379325438996,1.0
CJK6W0,1,7,4.0,1.1698485854726073,1.0
CJK8E2,1,6,2.0,-0.38334811405491903,0.5808
CJK9Q2,1,6,2.0,-0.8426193842803549,0.3412
CJKQ21,1,3,4.0,-0.019107596817660697,0.6588
CJL87N,2,8,3.0,0.09741599328981401,0.739
CJLT23,1,3,3.0,-0.924758047477855,0.3258
CJM01Q,1,0,7.0,,0.0
CJM2O4,1,3,5.0,2.4028701968429527,1.0
CJM54V,1,0,4.0,,0.0
CJM59E,1,2,7.0,9.927809602765956,1.0
CJMB97,1,3,5.0,1.4146379325438996,1.0
CJMD34,1,6,2.0,-1.5631772658987426,0.1684
CJN17H,1,7,4.0,1.6246825068184256,1.0
CJN6H3,2,6,3.0,0.4716748027938783,0.7458
CJN8B3,1,0,4.0,,0.0
CJNL79,1,8,2.0,-1.0553431175074917,0.2342
CJNU29,1,3,4.0,-0.5290686732505242,0.5168
CJO04Q,1,0,8.0,,0.0
CJO3B6,2,3,5.0,1.3895439382722714,1.0
CJO47T,3,6,2.0,-0.4737283504700072,0.4418
CJO5X4,1,3,3.0,-0.924758047477855,0.3258
CJP7A0,1,2,5.0,5.2448805448574864,1.0
CJP83B,1,3,5.0,0.5308099493370844,0.6668
CJPG80,1,6,3.0,,0.0
CJPS16,1,0,4.0,,0.0
CJPZ87,2,6,1.0,-1.5104395474943506,0.1684
CJQ37N,2,7,4.0,1.9930915164897591,1.0
CJQ38N,1,8,3.0,-0.8933459188170043,0.2486
CJQ52M,1,0,7.0,,0.0
CJQB24,1,3,4.0,,0.0
CJQK52,1,3,5.0,1.3895439382722714,1.0
CJR3M7,1,3,5.0,0.6948377691980704,1.0
CJR3W1,1,6,4.0,0.6286723010771527,0.8316
CJR5F2,1,2,7.0,9.927809602765956,1.0
CJR8L7,1,3,4.0,0.5183042676766957,0.7486
CJR9F6,2,3,3.5,-0.29395814953208493,0.4056
CJRA54,2,6,1.0,-1.5104395474943506,0.1684
CJRK46,2,6,2.5,-0.027511910559720194,0.5046
CJS16Z,1,7,4.0,1.9930915164897591,1.0
CJS57A,1,0,5.0,,0.0
CJSM48,1,0,8.0,,0.0
CJSX41,1,8,3.0,-1.4182033850404425,0.2486
CJT0V2,1,3,3.0,-1.8692486272892415,0.163
CJT92P,1,3,5.0,2.4028701968429527,1.0
CJTC03,1,6,3.0,-0.360665485140628,0.585
CJU14K,1,2,6.0,2.3230589677595566,1.0
CJU19H,1,0,8.0,,0.0
CJU1K7,2,3,5.0,1.5935502526752323,1.0
CJU4Z8,1,7,4.0,1.9930915164897591,1.0
CJU6X7,1,3,4.0,-1.0694831737705135,0.4032
CJUK37,2,6,1.5,-1.574318792072067,0.1684
CJUK39,2,6,2.5,-0.48778892912037775,0.4478
CJUP56,2,8,3.0,0.09741599328981401,0.739
CJV34R,1,0,4.0,,0.0
CJV73P,1,3,4.0,-0.5295738938390189,0.5168
CJVR52,1,3,5.0,2.4028701968429527,1.0
CJWB07,1,6,2.0,-0.38334811405491903,0.5808
CJWR24,1,2,6.0,2.3230589677595566,1.0
CJWV35,1,7,4.0,1.2503089459535643,1.0
CJX43Z,1,0,7.0,,0.0
CJX84K,2,3,5.0,1.5935502526752323,1.0
CJXN91,1,3,3.0,-1.4391848634741369,0.3256
CJXU82,1,6,2.0,-0.8083857394697593,0.4144
CJY68U,2,0,3.5,,0.0
CJY8G4,1,8,3.0,-0.8933459188170043,0.2486
CJZ1Q9,1,3,3.0,-1.8692486272892415,0.163
CJZ35U,2,6,3.0,-0.37848322954356906,0.545
CJZ5A0,2,3,5.5,3.8098273232011053,1.0
CJZA45,1,2,5.0,5.2448805448574864,1.0
CJZU81,3,0,7.333333333333333,,0.0
CK01OV,1,3,5.0,1.4146379325438996,1.0
CK04UD,2,7,4.0,1.4637603360286122,1.0
CK07JV,1,6,3.0,,0.0
CK08DV,1,6,2.0,-1.1777649401647452,0.1684
CK0B1G,1,3,4.0,-1.0694831737705135,0.4032
CK0G1O,1,0,4.0,,0.0
CK0G2T,3,8,3.3333333333333335,-0.48839583279664744,0.2692
CK0H4D,1,3,4.0,-0.019107596817660697,0.6588
CK0IL3,1,6,4.0,0.6315222957062698,0.8314
CK0QF7,1,6,3.0,-0.360665485140628,0.585
CK0RD4,2,2,6.0,0.0,1.0
CK0S7D,1,7,5.0,1.425599136383901,1.0
CK13LM,1,3,5.0,1.3895439382722716,1.0
CK15CW,1,3,5.0,0.5721741994712821,0.853
CK1C9H,1,6,2.0,-1.1777649401647452,0.1684
CK1MU5,1,0,7.0,,0.0
CK1U9Q,1,3,3.0,-1.4391848634741369,0.3256
CK1VE7,1,0,4.0,,0.0
CK1Y9T,1,3,5.0,0.6586758119055289,0.8524
CK1Z7L,1,6,4.0,0.6286723010771527,0.8316
CK21RA,2,6,2.5,-0.027511910559720194,0.5046
CK23OU,1,2,6.0,2.4929234149477746,1.0
CK26HJ,2,8,3.0,0.09741599328981401,0.739
CK27AT,1,3,5.0,1.5935502526752323,1.0
CK27CL,1,6,2.0,-0.8083857394697593,0.4144
CK2B7R,2,7,4.0,1.4637603360286122,1.0
CK2D7U,1,3,5.0,1.3895439382722716,1.0
CK2GI4,1,0,4.0,,0.0
CK2J3G,1,3,3.0,-0.8075925411543274,0.4056
CK2O4Z,1,0,7.0,,0.0
CK2OF4,1,6,2.0,-0.49892218025118684,0.4666
CK2PS4,1,3,5.0,0.6948377691980704,1.0
CK2Q0X,1,6,3.0,-0.3530439168793694,0.596
CK2R4F,1,2,6.0,2.4929234149477746,1.0
CK2ST8,1,6,3.0,-0.5258653634337958,0.4974
CK2T5P,1,3,5.0,2.4028701968429527,1.0
CK2XD0,1,3,4.0,0.5183042676766957,0.7486
CK34LS,1,8,3.0,0.09741599328981401,0.739
CK34XF,1,7,5.0,1.425599136383901,1.0
CK35TB,1,0,4.0,,0.0
CK36QR,1,0,7.0,,0.0
CK3D5N,1,3,3.0,-0.7278439859167346,0.3256
CK3FM6,2,6,2.5,-0.027511910559720194,0.5046
CK3GC9,1,3,4.0,-0.5290686732505242,0.5168
CK3NF7,1,6,4.0,0.6286723010771527,0.8316
CK3SI1,1,2,6.0,2.4929234149477746,1.0
