FYN	LRP8
FYN	GSK3B
FYN	PAK2
FYN	PPP2R5E
FYN	HSP90AA1
FYN	PTPN11
FYN	SNCA
FYN	JAK1
FYN	STAT5A
FYN	SPTAN1
FYN	SPTB
FYN	SPTBN1
FYN	HLA-E
FYN	SPTBN2
FYN	TEK
FYN	PPP2R5D
FYN	SPTA1
FYN	MAPKAPK2
FYN	HSP90AB1
FYN	PLXNA2
FYN	PTPN13
FYN	ITGB1
FYN	PRNP
FYN	PTPN6
FYN	SYK
FYN	VAV2
FYN	PECAM1
FYN	PLCG2
FYN	VAV1
FYN	KIRREL
FYN	PTPRA
FYN	YES1
FYN	STAT1
G3BP1	G3BP2
G3BP1	PSME3
G3BP1	USP10
G6PD	GAPDH
G3BP2	USP10
G6PD	TPI1
G6PD	PGLS
G6PD	HK2
G6PD	PGD
G6PD	PKM
G6PD	HK3
G6PD	PGM1
G6PD	PGAM1
G6PD	LDHA
G6PD	PGM2
G6PD	LDHB
GAA	MTHFD1
G6PD	GPI
GAA	MANBA
GAA	GLA
GAA	MGST1
GAA	STOM
GAA	NBEAL2
GAA	PIGR
GAK	HSPA12B
GAK	HIP1R
GAK	HSPA4
GAK	HSPA13
GAK	HSPA12A
GAK	VAMP2
GAK	HSPH1
GAK	HSPA14
GAK	PACSIN3
GAK	TPD52
GAK	PUM1
GAK	TXNDC5
GAK	OCRL
GAK	GAPVD1
GALE	GALM
GALE	UGDH
GALE	MAT2B
GALE	UGP2
GALE	UAP1
GALE	GALK2
GALK1	GALM
GALE	GALK1
GALK2	GALM
GALK2	LTA4H
GALM	HK2
GALM	GLA
GALM	HK3
GALM	GLB1
GALNS	MPO
GALNS	GLA
GALNS	PYCARD
GALNS	PRTN3
GALNS	LYZ
GALNS	GGH
GALNS	HEXB
GALNS	IMPDH1
GALNS	HEXA
GALNS	NAPRT
GALNS	GDI2
GALNS	RNASE3
GALNS	HEBP2
GALNS	TXNDC5
GALNS	IST1
GALNS	NPC2
GALNS	RNASET2
GALNS	MAN2B1
GALNS	GM2A
GALNS	GLB1
GALNS	GUSB
GALNT1	RAB3GAP1
GALNT1	RAB3GAP2
GALNT1	GALNT2
GALNT1	MUC5B
GALNT1	MUC1
GALNT10	MUC1
GALNT10	MUC5B
GALNT2	RAB3GAP1
GALNT2	RAB3GAP2
GALNT2	MUC1
GALNT2	MUC5B
GALNT3	MUC5B
GALNT3	MUC1
GALNT4	GALNT7
GALNT4	MUC1
GALNT4	MUC5B
GALNT6	MUC5B
GALNT7	MUC5B
GALNT6	MUC1
GAPDH	PGAM1
GALNT7	MUC1
GAPDH	PKM
GAPDH	TALDO1
GAPDH	GPI
GAPDH	TKT
GAPDH	TPI1
GAPDH	PGK1
GAPVD1	VAMP2
GAPVD1	HIP1R
GAPVD1	GDI2
GAPVD1	OCRL
GAPVD1	GDI1
GAPVD1	PACSIN3
GARS	HSPBP1
GARS	SARS
GARS	NARS
GARS	UBA1
GARS	VBP1
GARS	TARS
GARS	VARS
GART	PPAT
GART	MTHFD1
GART	PFAS
GART	RAVER1
GART	SHMT2
GART	SHMT1
GART	MTHFD1L
GART	GMPS
GART	PAICS
GART	MTHFD2
GBA	GLB1
GBA	PPAP2B
GBE1	PGM1
GBE1	PYGL
GBE1	SGPL1
GBF1	YKT6
GBE1	PGM5
GBF1	TMED3
GBF1	KLC4
GBF1	SPTBN1
GBF1	KDELR1
GBF1	SPTBN2
GBF1	SPTA1
GBF1	SPTAN1
GBF1	SPTB
GBF1	USO1
GBF1	KIF2A
GBP1	OAS3
GBP1	MT2A
GBP1	VCAM1
GBP1	HLA-F
GBP1	TRIM25
GBP1	STAT1
GBP1	TRIM2
GBP1	HLA-E
GBP1	GBP2
GBP1	IRF9
GBP1	IRF3
GBP2	MT2A
GBP2	OAS3
GBP2	VCAM1
GBP2	HLA-F
GBP2	STAT2
GBP2	ISG20
GBP2	MX2
GBP2	TRIM25
GBP2	RNASEL
GBP2	TRIM2
GBP2	HLA-E
GBP2	IRF3
GBP2	IRF9
GBP2	IFI35
GBP2	MX1
GBP2	ISG15
GCC1	NSF
GCC1	GCC2
GCC1	GOLGA4
GCC1	TMF1
GCC2	PLIN3
GCC2	TMF1
GCC2	NSF
GCLC	GSS
GCC2	GOLGA4
GCLC	GLUL
GCLC	GOT1
GCLC	OPLAH
GCLC	GLS2
GCLC	GGCT
GCLC	GGT7
GCLM	GSS
GCLC	GCLM
GCLM	GLUL
GCLM	GGCT
GCLM	GGT7
GCLM	GLS2
GCLM	OPLAH
GCLM	GOT1
GCN1L1	RRP12
GCN1L1	NAT10
GCN1L1	PITRM1
GCN1L1	PDCD11
GCN1L1	HEATR1
GDI1	MAPK14
GCN1L1	HARS
GDI1	RHOB
GDI1	PGD
GDI1	RAB8B
GDI1	RAB3GAP2
GDI1	RHOJ
GDI1	UCHL3
GDI1	RAB3GAP1
GDI1	GDI2
GDI2	MPO
GDI2	GLA
GDI2	PYCARD
GDI2	PRTN3
GDI2	LYZ
GDI2	GGH
GDI2	RHOB
GDI2	HEXB
GDI2	GUSB
GDI2	RNASE3
GDI2	RAB8B
GDI2	GLB1
GDI2	IMPDH1
GDI2	RHOJ
GDI2	RAB3GAP2
GDI2	GM2A
GDI2	MAN2B1
GDI2	TXNDC5
GDI2	NAPRT
GDI2	RNASET2
GDI2	HEBP2
GDI2	NPC2
GDI2	RAB3GAP1
GDI2	IST1
GEMIN5	WDR77
GEMIN5	NCBP1
GEMIN5	RANBP2
GEMIN5	PRMT5
GET4	SGTA
GEMIN5	STRAP
GFM1	MRPS7
GET4	UBL4A
GFM1	MRPS9
GFM1	MRPS25
GFM1	ICT1
GFM1	MRPL15
GFM1	MRPL38
GFM1	MRPL13
GFM1	MRPS31
GFM1	MRPL46
GFM1	MRPL37
GFM1	YARS2
GFM1	MRPS26
GFM1	MRPS2
GFM1	MRPS6
GFM1	MRPL19
GFM1	RPS15
GFM1	MRPL47
GFM1	MRPS30
GFM1	MRPL45
GFPT1	GNPNAT1
GFPT1	HK2
GFPT1	PPAT
GFPT1	GNPDA2
GFPT1	HK3
GFPT1	GLS2
GFPT1	GLUL
GFPT1	GNPDA1
GFPT1	MPI
GGCT	GSS
GFPT1	GPI
GGCT	SCLY
GGCT	GOT1
GGCT	ITPA
GGCT	WDR1
GGCT	OPLAH
GGCT	GGT7
GGCX	NQO1
GGH	GSTZ1
GGCX	PROS1
GGH	MPO
GGH	GLA
GGH	LTF
GGH	LTA4H
GGH	PYCARD
GGH	PRTN3
GGH	IMPDH1
GGH	SPTAN1
GGH	SLPI
GGH	PGM1
GGH	NEU1
GGH	PTX3
GGH	NIT2
GGH	PTPN6
GGH	HEBP2
GGH	PPBP
GGH	GSDMD
GGH	LCN2
GGH	IST1
GGH	RNASE3
GGH	NAPRT
GGH	MMP9
GGH	MGST1
GGH	HEXB
GGH	GM2A
GGH	IDH1
GGH	GUSB
GGH	TXNDC5
GGH	MAN2B1
GGH	PDXK
GGH	LYZ
GGH	GLB1
GGH	RNASET2
GGH	NPC2
GGH	GSTP1
GGPS1	MVD
GGPS1	IDI1
GGT7	GSS
GGT7	GLUL
GGT7	GSR
GGT7	GLS2
GGT7	GPX4
GGT7	TXNDC12
GGT7	OPLAH
GIMAP5	GIMAP8
GK	GPAM
GIMAP8	SRP54
GLA	NAPRT
GLA	PRTN3
GLA	HEBP2
GLA	LYZ
GLA	PYCARD
GLA	IST1
GLA	TXNDC5
GLA	RNASE3
GLA	IMPDH1
GLA	RNASET2
GLA	MPO
GLA	NEU1
GLA	GM2A
GLA	NPC2
GLA	HEXB
GLA	MAN2B1
GLA	HEXA
GLA	GUSB
GLB1	MPO
GLA	GLB1
GLB1	PYCARD
GLB1	PRTN3
GLB1	HEXB
GLB1	LYZ
GLB1	HEXA
GLB1	HK2
GLB1	MARS2
GLB1	RNASE3
GLB1	HK3
GLB1	NOSTRIN
GLB1	GUSB
GLB1	SRSF5
GLB1	TWF1
GLB1	HEBP2
GLB1	IMPDH1
GLB1	NAPRT
GLB1	IST1
GLB1	RNASET2
GLB1	TXNDC5
GLB1	NPC2
GLB1	GM2A
GLB1	NEU1
GLB1	MAN2B1
GLO1	PGP
GLO1	MAOB
GLO1	MAOA
GLO1	SDSL
GLO1	HAGH
GLOD4	PPIL3
GLOD4	NANS
GLRX3	OSGEP
GLOD4	WDR82
GLRX3	TBC1D23
GLRX3	IREB2
GLS2	GLUL
GLS2	PPAT
GLUL	PPAT
GLS2	OPLAH
GM2A	MPO
GLUL	OPLAH
GM2A	PYCARD
GM2A	PRTN3
GM2A	HEXB
GM2A	LYZ
GM2A	RNASE3
GM2A	HEXA
GM2A	IMPDH1
GM2A	GUSB
GM2A	HEBP2
GM2A	NAPRT
GM2A	IST1
GM2A	TXNDC5
GM2A	MAN2B1
GM2A	RNASET2
GM2A	NPC2
GMDS	GMPPB
GMDS	GMPPA
GMDS	TSTA3
GMIP	RHOB
GMIP	RHOJ
GMPPA	GOLPH3
GMPPA	PMM2
GMPPB	PMM2
GMPPA	GMPPB
GMPPB	MANF
GMPPB	WDR82
GMPR2	IMPDH2
GMPR2	HPRT1
GMPR2	ITPA
GMPR2	IMPDH1
GMPS	GRWD1
GMPR2	GMPS
GMPS	NT5E
GMPS	NARS
GMPS	WDR12
GMPS	NAT10
GMPS	MCM6
GMPS	POLR1A
GMPS	WDR3
GMPS	HPRT1
GMPS	TPMT
GMPS	IMPDH2
GMPS	PFAS
GMPS	NT5C2
GMPS	NOC4L
GMPS	IPO4
GMPS	IMPDH1
GMPS	PDCD11
GMPS	HEATR1
GMPS	ITPA
GMPS	VARS
GMPS	RFC4
GMPS	NOP2
GMPS	PWP1
GMPS	PAICS
GMPS	NMD3
GMPS	RPF2
GMPS	NT5C3A
GMPS	RRP12
GNA11	GNAQ
GNA11	RHOB
GNA11	GNAI1
GNA11	GRK5
GNA11	PLA2G4A
GNA11	S1PR2
GNA11	GNG11
GNA11	MAPK14
GNAI1	MAPK14
GNA11	GNG2
GNAI1	GNAQ
GNAI1	GNG11
GNAI1	PF4
GNAI1	PPBP
GNAI1	VAMP2
GNAI1	ITPR1
GNAI1	RIC8A
GNAI1	PTPN11
GNAI1	GNG2
GNAI1	S1PR2
GNAI1	STXBP1
GNAQ	GNG11
GNAQ	MAPK14
GNAQ	PLA2G4A
GNAQ	RHOB
GNAQ	GRK5
GNAQ	VAV1
GNAQ	GNG2
GNAQ	S1PR2
GNG11	S1PR2
GNG11	MAPK14
GNG11	PF4
GNG11	RAMP2
GNG11	ITPR1
GNG11	PPBP
GNG11	PRKCH
GNG11	GNG2
GNG11	GRK5
GNG2	RAMP2
GNG2	MAPK14
GNG2	PF4
GNG2	PPBP
GNG2	PRKCH
GNG2	ITPR1
GNG2	S1PR2
GNG2	UBQLN1
GNG2	PTPN6
GNG2	PTPN11
GNL1	RBM28
GNG2	GRK5
GNL1	WDR12
GNL1	NAT10
GNL1	NOC2L
GNL1	PAPSS1
GNL1	TBL3
GNL1	RRS1
GNL1	RPF2
GNL1	PWP1
GNL3	TRMT6
GNL1	NMD3
GNL3	GRWD1
GNL3	RBM28
GNL3	WDR12
GNL3	NAT10
GNL3	POLR1A
GNL3	UTP6
GNL3	NOP9
GNL3	NSUN2
GNL3	UTP15
GNL3	NHP2
GNL3	WDR3
GNL3	NOL6
GNL3	NOC2L
GNL3	WDR75
GNL3	RRS1
GNL3	KRI1
GNL3	RRP1B
GNL3	NOC4L
GNL3	TFB2M
GNL3	IPO4
GNL3	PDCD11
GNL3	HEATR1
GNL3	MYBBP1A
GNL3	PAK1IP1
GNL3	NOP2
GNL3	NOL10
GNL3	TBL3
GNL3	PWP1
GNL3	RRP12
GNL3	WDR36
GNL3	RPF2
GNL3	NMD3
GNL3	RSL1D1
GNPAT	IDE
GNPAT	LPIN2
GNPAT	PPAP2B
GNPAT	UBE2D3
GNPDA1	GNPNAT1
GNPAT	IDH1
GNPDA1	HK3
GNPDA1	HK2
GNPDA1	MPI
GNPDA1	GNPDA2
GNPDA2	GNPNAT1
GNPDA1	GPI
GNPDA2	HK3
GNPDA2	HK2
GNPDA2	SNX12
GNPDA2	GPI
GNPDA2	MPI
GNPNAT1	HK2
GNPNAT1	UBE2N
GNPNAT1	NAGK
GNPNAT1	HK3
GOLGA4	NSF
GNPNAT1	PGM3
GOLGA5	MAN1A2
GOLGA4	TMF1
GOLGA5	NSF
GOLGA5	YKT6
GOLGA5	GOSR1
GOLGA5	MAN2A1
GOLM1	TIMP1
GOLM1	SERPIND1
GOLM1	WFS1
GOLM1	LAMB1
GOLM1	MFGE8
GOLM1	LAMC1
GOLM1	IGFBP3
GOLM1	SERPINC1
GOLM1	SPARCL1
GOLM1	MSLN
GOLPH3	VBP1
GOLM1	LAMB2
GOLPH3	PFDN5
GOLPH3	SRM
GORASP2	JAM3
GORASP2	JAM2
GOSR1	SPTBN2
GOSR1	YKT6
GOSR1	SPTA1
GOSR1	SPTB
GOSR1	SPTBN1
GOSR1	SPTAN1
GOSR1	TMED3
GOSR1	VAMP2
GOSR1	KDELR1
GOSR1	MAN1A2
GOSR1	NSF
GOSR1	MAN2A1
GOT1	MIF
GOSR1	USO1
GOT1	WDR82
GOT1	IL4I1
GOT1	PPCS
GOT1	IDH1
GOT1	NIT2
GOT1	MDH1
GOT1	PC
GPI	TPI1
GPAM	RUNX1
GPI	HK3
GPI	HK2
GPI	PKM
GPI	MPI
GPI	PGAM1
GPI	TALDO1
GPI	PGK1
GPI	PGM1
GPI	PGM2
GPI	PFKP
GPI	PGM5
GPI	LDHB
GPI	LDHA
GPI	TKT
GPKOW	YBX1
GPKOW	TCEA1
GPKOW	LSM6
GPKOW	HNRNPA0
GPKOW	LSM4
GPKOW	LSM2
GPKOW	LSM8
GPKOW	HNRNPUL1
GPKOW	PCBP2
GPKOW	SRSF5
GPKOW	PPIH
GPKOW	PPIL1
GPKOW	PPWD1
GPKOW	PAPOLA
GPKOW	WBP11
GPKOW	PPIL3
GPKOW	HNRNPA1
GPKOW	PPIE
GPKOW	SART1
GPKOW	PRPF31
GPKOW	SRRT
GPKOW	PUF60
GPKOW	TFIP11
GPKOW	NCBP1
GPKOW	PPIL4
GPKOW	SRSF11
GPKOW	PRPF4
GPKOW	SRRM1
GPS1	TCEB2
GPS1	UBE2M
GPX4	GSR
GPX4	GSS
GPX7	GSS
GPX4	HINT1
GPX7	SOD3
GPX7	GSR
GPX8	SOD3
GPX8	GSS
GRWD1	TRMT6
GRK5	SNCA
GRWD1	NSUN2
GRWD1	RBM28
GRWD1	RRP1B
GRWD1	RTCA
GRWD1	UTP14A
GRWD1	TFB2M
GRWD1	HGH1
GRWD1	KRI1
GRWD1	TRMT61A
GRWD1	MYBBP1A
GRWD1	NOL6
GRWD1	WDR75
GRWD1	IPO4
GRWD1	UTP6
GRWD1	NOP9
GRWD1	NOP2
GRWD1	POLR1A
GRWD1	PWP2
GRWD1	RRP12
GRWD1	RSL1D1
GRWD1	PWP1
GRWD1	NAT10
GRWD1	PDCD11
GRWD1	TBL3
GRWD1	NHP2
GRWD1	WDR12
GRWD1	UTP15
GRWD1	WDR3
GRWD1	NOC4L
GRWD1	NMD3
GRWD1	RPF2
GRWD1	PAK1IP1
GRWD1	HEATR1
GRWD1	NOL10
GRWD1	RRS1
GRWD1	WDR36
GRWD1	NOC2L
GSDMD	LTF
GSDMD	LTA4H
GSDMD	LYZ
GSDMD	PYCARD
GSDMD	PTX3
GSDMD	PDXK
GSDMD	SLPI
GSDMD	PPBP
GSDMD	MMP9
GSDMD	PGM1
GSDMD	LCN2
GSDMD	SPTAN1
GSDMD	NIT2
GSDMD	NEU1
GSDMD	PTPN6
GSDMD	IDH1
GSK3B	PSMA4
GSK3A	GSK3B
GSK3B	PSMD8
GSK3B	PSMA3
GSK3B	TAB1
GSK3B	PSMD10
GSK3B	PSME2
GSK3B	PIN1
GSK3B	PSMB7
GSK3B	ILKAP
GSK3B	PSMD11
GSK3B	PSMC1
GSK3B	PSMD3
GSK3B	POLR1A
GSK3B	PSME3
GSK3B	PSMD2
GSK3B	LRRK2
GSK3B	OGT
GSK3B	PPP2R1B
GSK3B	PSMD6
GSK3B	MYBBP1A
GSK3B	PSMC2
GSK3B	PSME1
GSK3B	PSMB3
GSK3B	PSME4
GSK3B	PSMD12
GSK3B	PSMA1
GSK3B	PSMD4
GSK3B	PSMD13
GSK3B	PLXNA2
GSK3B	PSMC3
GSK3B	STAT1
GSK3B	PSMC6
GSK3B	PPP2R5D
GSK3B	PPP2R5E
GSPT1	RPL38
GSPT1	RPS23
GSPT1	RPS26
GSPT1	UPF2
GSPT1	PABPC4
GSPT1	RPS27
GSPT1	VARS
GSPT1	NCBP1
GSPT1	TRMT112
GSPT1	RPL24
GSPT1	UPF1
GSPT1	RPS15
GSR	TXN
GSR	GSS
GSS	TXNDC12
GSS	GSTP1
GTF3C1	GTF3C3
GTF3C1	POLR3C
GTF3C1	GTF3C4
GTF3C3	POLR3C
GTF3C1	GTF3C5
GTF3C3	GTF3C5
GTF3C3	GTF3C4
GTF3C4	GTF3C5
GTF3C4	POLR3C
GUSB	MPO
GTF3C5	POLR3C
GUSB	PYCARD
GUSB	PRTN3
GUSB	HEXB
GUSB	LYZ
GUSB	IMPDH1
GUSB	RNASE3
GUSB	NAPRT
GUSB	HEBP2
GUSB	IST1
GUSB	TXNDC5
GUSB	NPC2
GUSB	RNASET2
GUSB	HYAL2
GUSB	MAN2B1
GZMH	PRF1
HARS	HARS2
GZMH	IGFBP3
HARS2	PSMD6
HARS	PSMD6
HAT1	MCM5
HAT1	NASP
HAT1	PSMA3
HAT1	RFC3
HAT1	MCM4
HAT1	SMC2
HAT1	MCM3
HAT1	PCNA
HAT1	ORC4
HAT1	MCM2
HCLS1	HIP1R
HDAC4	HINT1
HCLS1	SYK
HDAC4	RANGAP1
HDAC4	RAN
HDAC4	XPO1
HDAC4	HDAC6
HDAC4	UBE2I
HDAC4	SUMO1
HDAC4	YWHAG
HDAC4	RANBP2
HDAC6	HINT1
HDAC6	RANBP2
HDAC6	SUMO1
HDAC6	RAN
HDAC6	HSP90AB1
HDAC6	PTGES3
HDDC3	MRPS9
HDAC6	HSP90AA1
HDDC3	PRUNE
HDDC3	NME1
HDDC3	PKM
HDDC3	MRPL19
HDDC3	NME2
HDDC3	MRPS6
HDDC3	RPS15
HDLBP	UBA6
HDLBP	VPS25
HDLBP	VPS26A
HDLBP	SMS
HDLBP	VPS36
HEATR1	TRMT6
HDLBP	UPF1
HEATR1	RBM28
HEATR1	PSMD8
HEATR1	NOL11
HEATR1	MRPS7
HEATR1	RTCA
HEATR1	NAT10
HEATR1	UTP20
HEATR1	WDR12
HEATR1	POLR1A
HEATR1	UTP6
HEATR1	NOP9
HEATR1	PSMD3
HEATR1	PWP2
HEATR1	NHP2
HEATR1	UTP15
HEATR1	RPS23
HEATR1	WDR3
HEATR1	NOL6
HEATR1	NOC2L
HEATR1	WDR75
HEATR1	RRS1
HEATR1	KRI1
HEATR1	NOC4L
HEATR1	PRPF31
HEATR1	IPO4
HEATR1	POLR3C
HEATR1	TFB2M
HEATR1	RPS26
HEATR1	MDN1
HEATR1	TRMT1L
HEATR1	PWP1
HEATR1	NMD3
HEATR1	RPF2
HEATR1	NOP2
HEATR1	RPP30
HEATR1	PSMB3
HEATR1	XRN2
HEATR1	RPS15
HEATR1	RRP12
HEATR1	RPS27
HEATR1	MYBBP1A
HEATR1	NOL10
HEATR1	UTP14A
HEATR1	RSL1D1
HEATR1	WDR36
HEATR1	TBL3
HEATR2	PPP2R5D
HEATR1	PDCD11
HEATR3	WDR12
HEBP2	PRTN3
HEBP2	MPO
HEBP2	LYZ
HEBP2	PYCARD
HEBP2	RNASE3
HEBP2	HEXB
HEBP2	TXNDC5
HEBP2	IMPDH1
HEBP2	NAPRT
HEBP2	MAN2B1
HEBP2	IST1
HEBP2	RNASET2
HECTD1	UBE3A
HEBP2	NPC2
HECTD1	UBE2K
HECTD1	UBE2M
HECTD1	UBE2L6
HECTD1	TCEB2
HECTD1	UBE3C
HECTD1	UBR1
HECTD1	UBE2N
HECTD1	UBA6
HECTD1	UBE2O
HECTD1	LRSAM1
HECTD1	UBA1
HECTD1	UBA7
HECTD1	UBA5
HECTD1	HUWE1
HECTD1	UBE2Z
HECTD1	UBE2D3
HECTD1	UBE2A
HECTD1	UBA3
HECTD1	HERC4
HECTD1	TRIP12
HECTD1	UBE2G1
HECTD1	RNF213
HECTD1	UBR5
HECTD1	LTN1
HECTD1	UBE2V2
HELZ2	PLIN2
HECTD1	UBE2J1
HELZ2	MED23
HELZ2	LSM1
HELZ2	TXNRD1
HELZ2	ME1
HERC4	UBE2M
HERC4	UBE3A
HERC4	TCEB2
HERC4	UBE2K
HERC4	UBR1
HERC4	UBE2L6
HERC4	UBA6
HERC4	UBE3C
HERC4	LRSAM1
HERC4	UBE2N
HERC4	UBA7
HERC4	UBE2O
HERC4	HUWE1
HERC4	UBA1
HERC4	UBE2D3
HERC4	UBA5
HERC4	UBA3
HERC4	UBE2Z
HERC4	TRIP12
HERC4	UBE2A
HERC4	UBE2V2
HERC4	UBE2L3
HERC4	LTN1
HERC4	RNF213
HERC4	UBE2G1
HERC4	UBE2J1
HEXA	IDUA
HEXA	HEXB
HEXA	NAGK
HEXA	RENBP
HEXB	PRTN3
HEXB	MPO
HEXB	IDUA
HEXB	PYCARD
HEXB	RNASE3
HEXB	LYZ
HEXB	IMPDH1
HEXB	IST1
HEXB	TXNDC5
HEXB	RNASET2
HEXB	RENBP
HEXB	NAPRT
HEXB	NPC2
HEXB	NAGK
HGH1	RBM28
HEXB	MAN2B1
HGH1	RPF2
HGH1	WDR12
HGH1	RRS1
HGH1	PWP1
HIP1R	TPD52
HINT1	NME2
HIP1R	PUM1
HIP1R	PACSIN3
HIP1R	OCRL
HIP1R	TXNDC5
HIP1R	VAMP2
HIST1H2AC	MAPK14
HIST1H1B	HMGA1
HIST1H2AC	ITGA2B
HIST1H2AC	WDR77
HIST1H2AC	SMC2
HIST1H2AC	POLR1A
HIST1H2AC	NPM1
HIST1H2AC	PRMT5
HIST1H2AC	RUNX1
HIST1H2AC	HIST1H2BC
HIST1H2AC	MAPKAPK2
HIST1H2AC	UBE2I
HIST1H2AC	MRGBP
HIST1H2AC	MOV10
HIST1H2AC	MYBBP1A
HIST1H2AC	KPNA2
HIST1H2AC	RAN
HIST1H2AC	PRMT1
HIST1H2AC	RAD50
HK2	PMM2
HK2	SORD
HK2	PGM2
HK2	TALDO1
HK2	PGM1
HK2	MPI
HK3	SORD
HK2	HK3
HK3	TALDO1
HK3	PMM2
HK3	PGM1
HK3	PGM2
HLA-E	LCP2
HK3	MPI
HLA-E	MT2A
HLA-E	OAS3
HLA-E	SEC24D
HLA-E	HLA-F
HLA-E	ISG20
HLA-E	VCAM1
HLA-E	TRIM25
HLA-E	STAT2
HLA-E	TRIM2
HLA-E	MX2
HLA-E	VAV2
HLA-E	RNASEL
HLA-E	SEC31A
HLA-E	SYK
HLA-E	SAR1B
HLA-E	SEC24A
HLA-E	ISG15
HLA-E	PLCG2
HLA-E	MX1
HLA-E	IRF3
HLA-E	IFI35
HLA-E	IRF9
HLA-F	MT2A
HLA-F	OAS3
HLA-F	TRIM2
HLA-F	SEC24D
HLA-F	VCAM1
HLA-F	IRF3
HLA-F	SAR1B
HLA-F	SEC24A
HLA-F	SEC31A
HLA-F	TRIM25
HLA-F	ISG20
HLA-F	RNASEL
HLA-F	MX1
HLA-F	STAT2
HLA-F	IRF9
HLA-F	MX2
HLA-F	ISG15
HLA-F	IFI35
HN1	TRIM28
HN1	STMN1
HN1L	UPF1
HN1L	STMN1
HNMT	MAOB
HNRNPA0	PAPOLA
HNMT	MAOA
HNRNPA0	LSM8
HNRNPA0	TARDBP
HNRNPA0	WBP11
HNRNPA0	PPIL4
HNRNPA0	PPIL3
HNRNPA0	PPWD1
HNRNPA0	SART1
HNRNPA0	PPIH
HNRNPA0	PPIE
HNRNPA0	SRSF11
HNRNPA0	PPIL1
HNRNPA0	SRRM1
HNRNPA0	PUF60
HNRNPA0	NCBP1
HNRNPA0	TFIP11
HNRNPA0	LSM6
HNRNPA0	PRPF31
HNRNPA0	PRPF4
HNRNPA0	LSM2
HNRNPA0	YBX1
HNRNPA0	SRRT
HNRNPA0	LSM4
HNRNPA0	SF1
HNRNPA0	SRSF5
HNRNPA0	HNRNPUL1
HNRNPA0	PCBP2
HNRNPA1	PAPOLA
HNRNPA0	HNRNPA1
HNRNPA1	LSM8
HNRNPA1	TARDBP
HNRNPA1	WBP11
HNRNPA1	PPIL4
HNRNPA1	PPIL3
HNRNPA1	PPWD1
HNRNPA1	PPIH
HNRNPA1	PSME3
HNRNPA1	KHDRBS1
HNRNPA1	SART1
HNRNPA1	SRRM1
HNRNPA1	PRPF31
HNRNPA1	TFIP11
HNRNPA1	PPIE
HNRNPA1	SRSF11
HNRNPA1	LSM6
HNRNPA1	HNRNPUL1
HNRNPA1	LSM2
HNRNPA1	SSB
HNRNPA1	PRPF4
HNRNPA1	LSM4
HNRNPA1	PUF60
HNRNPA1	YBX1
HNRNPA1	NCBP1
HNRNPA1	PPIL1
HNRNPA1	SF1
HNRNPA1	SRSF5
HNRNPA1	SRRT
HNRNPA1	PCBP2
HNRNPAB	MRPS25
HNRNPAB	MRPS7
HNRNPLL	UBE2I
HNRNPUL1	LSM8
HNRNPUL1	PAPOLA
HNRNPUL1	WBP11
HNRNPUL1	PPIL4
HNRNPUL1	PPIL3
HNRNPUL1	PPWD1
HNRNPUL1	SART1
HNRNPUL1	PPIH
HNRNPUL1	SRRM1
HNRNPUL1	PRPF31
HNRNPUL1	SRSF11
HNRNPUL1	PCBP2
HNRNPUL1	PPIE
HNRNPUL1	YBX1
HNRNPUL1	PRPF4
HNRNPUL1	PPIL1
HNRNPUL1	LSM2
HNRNPUL1	NCBP1
HNRNPUL1	LSM6
HNRNPUL1	SF1
HNRNPUL1	TFIP11
HNRNPUL1	PUF60
HNRNPUL1	SRSF5
HNRNPUL1	LSM4
HOMER1	HOMER2
HNRNPUL1	SRRT
HPRT1	NT5C3A
HPRT1	NT5E
HPRT1	ITPA
HPRT1	NT5C2
HPRT1	IMPDH1
HPRT1	IMPDH2
HPRT1	PNP
HPRT1	TPMT
HS2ST1	HSPG2
HS2ST1	SDC1
HSP90AA1	PSMA3
HSP90AA1	PPP5C
HSP90AA1	SPR
HSP90AA1	UBE3A
HSP90AA1	TCEB2
HSP90AA1	RIPK1
HSP90AA1	PAK1
HSP90AA1	PRKAR2B
HSP90AA1	NCKAP1L
HSP90AA1	PPID
HSP90AA1	HSPA4
HSP90AA1	PAK2
HSP90AA1	YWHAG
HSP90AA1	PLXNA2
HSP90AA1	HSPH1
HSP90AA1	ODF2
HSP90AA1	TDRKH
HSP90AA1	MAPRE1
HSP90AA1	ITGB3
HSP90AA1	SFN
HSP90AA1	UBE2A
HSP90AA1	PTGES3
HSP90AA1	HSP90AB1
HSP90AB1	PPP5C
HSP90AA1	STIP1
HSP90AB1	PAK1
HSP90AB1	RIPK1
HSP90AB1	PPID
HSP90AB1	HSPA4
HSP90AB1	STIP1
HSP90AB1	PAK2
HSP90AB1	IKBKB
HSP90AB1	PLXNA2
HSP90AB1	PTGES3
HSPA12A	HSPA12B
HSPA12A	ST13
HSPA12A	HSPA13
HSPA12A	RANBP2
HSPA12A	HSPH1
HSPA12A	HSPA4
HSPA12B	ST13
HSPA12A	HSPA14
HSPA12B	HSPA13
HSPA12B	RANBP2
HSPA12B	HSPH1
HSPA12B	HSPA14
HSPA13	ST13
HSPA12B	HSPA4
HSPA13	HSPA14
HSPA13	RANBP2
HSPA13	HSPA4
HSPA13	HSPH1
HSPA14	RANBP2
HSPA14	ST13
